Lemma,Classes
"['road', 'often', 'long']",0
"['european', 'member', 'un', 'security', 'council', 'register', 'deep', 'concern', 'u', 'warns', 'ankara', 'consequence', 'flouts', 'rule']",0
"['dozen', 'animal', 'rescued', 'zoo', 'outside', 'aleppo', 'syria', 'found', 'new', 'home', 'jordan', 'httpcnnit2zndfjjhttpwwwcnncom20171228middleeastsyrianzoorescuemissionintlindexhtmlsrfbcnn122817syrianzoorescuemissionintl0702pmvodtop']",0
"['watching', 'special', 'un', 'security', 'council', 'meeting', 'syria', 'called', 'russian', 'ambassador', 'un']",0
"['least', '230', 'people', 'reportedly', 'kidnapped', 'including', '60', 'christian', 'taken', 'church', 'qaryatain', 'captured', 'overnight', 'heavy', 'fighting', 'syrian', 'army', 'httpajeion9wvhttpwwwaljazeeracomnews201508isilkidnapsscoreschristianssyriahoms150807085430602html']",0
"['dont', 'anything', 'lose', 'anymore', 'ive', 'lost', 'everything', 'al', 'jazeera', 'world', 'follows', 'everyday', 'life', 'aleppo', 'resident', 'living', 'amid', 'ongoing', 'conflict', 'destruction']",0
"['last', 'year', 'today', 'missile', 'strike', 'reveal', 'u', 'longterm', 'strategy', 'syria', 'writes', 'ibrahim', 'almarashi', 'ajopinion']",0
"['meet', 'syrian', 'refugee', 'istanbul', 'overcoming', 'challenge', 'push', 'brighter', 'future', 'â', 'picture']",0
"['infographic', 'weakened', 'year', 'war', 'assads', 'government', 'control', 'sliver', 'syrian', 'territory', 'httpajeiormsjhttpwwwaljazeeracomindepthinteractive201505syriacountrydivided150529144229467html']",0
"['overview', 'u', 'military', 'strike', 'syrian', 'regime', 'president', 'donald', 'j', 'trump', 'ordered', 'launching', '59', 'tomahawk', 'cruise', 'missile', 'aimed', 'shayrat', 'airfield', 'believed', 'u', 'base', 'warplane', 'carried', 'chemical', 'attack', 'httpcnnit2nloepshttpwwwcnncom20170407worldsyriamilitarystrikesdonaldtrumprussiaindexhtmlsrfbcnn040717syriamilitarystrikesdonaldtrumprussia0515pmstorylinklinkid36300748']",0
"['350000400000', 'people', 'believed', 'remain', 'rebelheld', 'part', 'city', 'two', 'million']",0
"['negotiate', 'end', 'u', 'state', 'secretary', 'kerry', 'say', 'potential', 'talk', 'assad', 'regime', 'syria', 'httpajeioqjk2httptribalcg6vi8y']",0
"['right', 'hear', 'military', 'aircraft', 'flying', 'aleppo', 'thats', 'proof', 'fragile', 'ceasefire']",0
"['mess', 'isil', 'came', 'hajar', 'alaswad', 'area', 'barbaric', 'regime', 'shelling', 'camp', 'intensified', 'even', 'barrel', 'bomb', 'everywhere', 'palestinian', 'refugee', 'syria', 'yarmouk', 'camp', 'tell', 'al', 'jazeera', 'httpajeiogmr5httpwwwaljazeeracomnews201504yarmoukpalestinianswaitingdeathknock150426073555865html']",0
"['victim', 'lay', 'lifeless', 'ground', 'baby', 'child', 'parent', 'foam', 'coming', 'mouth', 'entire', 'family', 'killed', 'within', 'minute', 'alleged', 'chemical', 'attack', 'innocent', 'civilian', 'hiding', 'underground', 'rebelheld', 'syrian', 'town', 'douma', 'httpscnnit2hox2qmhttpswwwcnncom20180409middleeastsyriadoumavictimsintlindexhtmlsrfbcnn040918syriadoumavictimsintl0447pmvodtop']",0
"['isil', 'executed', 'people', 'nothing', 'without', 'proof', 'even', 'muslim', 'two', 'woman', 'france', 'tell', 'afp', 'news', 'agency']",0
"['thursday', 'air', 'strike', 'came', 'day', 'alnusra', 'front', 'claimed', 'responsibility', 'deadly', 'attack', 'intelligence', 'headquarters', 'syria', 'air', 'force', 'aleppo', 'httpajeiougluhttptribalcjbmlqg']",0
"['known', 'chemical', 'weapon', 'used', 'syria']",0
"['usbacked', 'alliance', 'syrian', 'kurdish', 'arab', 'fighter', 'captured', 'strategic', 'air', 'base', 'isil', 'northern', 'syria', 'first', 'major', 'victory', 'group', 'since', 'u', 'airlifted', 'force', 'behind', 'enemy', 'line', 'last', 'week']",0
"['turkey', 'staterun', 'anadolu', 'agency', 'said', 'syrian', 'regime', 'plane', 'shot', 'idlib', 'claim', 'promptly', 'denied', 'syria', 'sana', 'news', 'agency']",0
"['blatant', 'violation', 'international', 'law', 'httpajeioqltvhttpwwwaljazeeracomnews201602raidshospitalsschoolskill50syria160215181233001html']",0
"['least', '30', 'dead', 'twin', 'blast', 'near', 'important', 'shia', 'shrine', 'syrian', 'capital']",0
"['syrian', 'government', 'responded', 'call', 'duty', 'sent', 'military', 'unit', 'day', '']",0
"['nine', 'total', 'alleged', 'chemical', 'attack', 'considering', 'ongoing', 'probe', 'jim', 'attributed', 'three', 'syrian', 'government', 'one', 'isil']",0
"['whats', 'fact', 'whats', 'fiction']",0
"['spent', 'money', 'risked', 'life', 'came', 'europe', 'wanted', 'human', 'right', 'got', 'found', 'none']",0
"['exclusive', 'report', 'harrowing', 'footage', 'show', 'final', 'moment', 'child', 'killed', 'syria', 'chemical', 'attack', 'httpcnnit2pwqrpahttpwwwcnncom20170509middleeastsyriachemicalattackwardindexhtmlsrfbcnn050917syriachemicalattackward0807pmvodtoplinklinkid37399929']",0
"['isil', 'launched', 'new', 'attempt', 'seizing', 'control', 'largely', 'kurdish', 'city', 'syria', 'seized', 'one', 'checkpoint', 'hasakehs', 'southwest', 'edge']",0
"['contrary', 'trump', 'strong', 'language', 'threat', 'strike', 'air', 'strike', 'impact', 'helped', 'assads', 'regime', 'gain', 'new', 'moral', 'momentum']",0
"['turkey', 'want', 'u', 'return', 'afrin', 'wont', 'happen', 'advancing', 'wont', 'retreat', 'httpajeiojxtqhttpwwwaljazeeracomnews201602syriakurdswonretreatturkishshelling160214141157968html']",0
"['sheikh', 'mohammad', 'hit', 'saudi', 'opposition', 'also', 'discussing', 'syria', 'libya', 'russian', 'counterpart']",0
"['syrian', 'antiquity', 'director', 'maamoun', 'abdulkarim', 'said', 'among', 'least', 'seven', 'tomb', 'destroyed', 'three', 'best', 'preserved', 'treasured', 'funerary', 'tower', 'including', 'famed', 'tower', 'elahbel', 'built', '103', 'ad']",0
"['trampling', 'muchhyped', 'usrussia', 'brokered', 'ceasefire', 'syria', 'vladimir', 'putin', 'proved', 'right', 'kerrys', 'detractor', 'obama', 'administration', 'marwan', 'bishara']",0
"['ideal', 'tool', 'intimidating', 'turkey', 'nato', 'httpajeioraythttpwwwaljazeeracomnews201602analysisrussiapilingpressureturkey160207065649214html']",0
"['u', 'reportedly', 'dropped', 'weapon', 'rebel', 'fighter', 'syria', 'un', 'security', 'council', 'considers', 'dropping', 'food', 'medicine', 'air', 'civilian', 'httpajeiojzznhttpwwwaljazeeracomnews201606airdropsarmsrebelsbattlingisilsyria160603035007074html']",0
"['mohammad', 'aljaleel', 'abandon', 'sanctuary', 'war', 'syria', 'new', 'one', 'helping', 'child', 'well', 'animal']",0
"['whats', 'russia', 'next', 'move', 'syria', 'httpajeioxbl5httpwwwaljazeeracomprogrammesinsidestory201609russiaaccomplishedsyria160930171256667html']",0
"['syrian', 'civil', 'war', 'entered', 'eighth', 'year', '465000', 'syrian', 'killed', 'fighting', 'half', 'country', 'prewar', 'population', 'displaced', 'home']",0
"['think', 'trump', 'really', 'stepped', 'say', 'former', 'gop', 'sen', 'rick', 'santorum', 'discussing', 'event', 'following', 'president', 'trump', 'decision', 'withdraw', 'u', 'troop', 'northern', 'syria', 'really', 'bad', 'president', 'come', 'november', '2020', 'santorum', 'add', 'hearing', 'many', 'republican', 'love', 'donald', 'trump', 'telling', 'first', 'time', 'theyre', 'taking', 'step', 'back', 'theyre', 'actually', 'thinking', 'whether', 'theyre', 'going', 'vote', 'man', 'httpscnnit2qqndj5httpswwwcnncom20191017politicssyriapolicymeetingbehavioralarmsrepublicansindexhtmlutmmediumsocialutmsourcefbcnnutmcontent20191018t064122']",0
"['ankara', 'pledge', 'continue', 'operation', 'northeast', 'syria', 'despite', 'warning', 'humanitarian', 'crisis', '100000', 'flee', 'home']",0
"['child', 'born', 'war', 'know', 'nothing', 'normal', 'life', 'would', 'look', 'like', 'know', 'different', 'type', 'fruit', 'daughter', 'never', 'tasted', 'banana', 'distinguish', 'sound', 'warplane', 'bomb']",0
"['suspected', 'russian', 'air', 'strike', 'targeted', 'hospital', 'run', 'doctor', 'without', 'border', 'town', 'maaret', 'alnuman', 'idlib', 'province', 'killing', 'least', 'nine', 'people', 'including', 'child', 'another', 'hospital', 'struck', 'town', 'azaz', 'near', 'border', 'turkey', 'httpajeiov46ahttpwwwaljazeeracomnews201602deadlyairstrikeshithospitalsnorthernsyria160215090444178html']",0
"['turkey', 'detains', '771', 'people', 'including', 'three', 'suspected', 'isil', 'fighter', 'crossing', 'border', 'syria', 'httpajeio4mffhttpwwwaljazeeracomnews201507turkeydetains771peoplecrossingbordersyria150707133325966html']",0
"['sen', 'lindsey', 'graham', 'said', 'president', 'donald', 'j', 'trump', 'american', 'blood', 'hand', 'abandon', 'kurd', 'isi', 'come', 'back', 'american', 'killed', 'anywhere', 'resurgent', 'isi', 'fall', 'trump', 'administration', 'like', 'former', 'president', 'barack', 'obama']",0
"['syrian', 'child', 'killed', '2016', 'year', 'sixyear', 'conflict', 'unicef', 'say']",0
"['iraq', 'iran', 'side', 'every', 'issue', 'concern', 'part', 'world', 'theyre', 'page', 'regard', 'syria', 'theyre', 'page', 'regard', 'kurdish', 'region']",0
"['live', 'u', 'special', 'force', 'conducted', 'raid', 'northern', 'syria', 'targeting', 'isil', 'leader', 'abu', 'bakr', 'albaghdadi', 'exclusive', 'picture', 'show', 'aftermath', 'strike', 'house', 'province', 'idlib']",0
"['syria', 'palmyra', 'temple', 'bel', '2000', 'year', 'old', 'islamic', 'state', 'militant', 'destroying', 'witness', 'say']",0
"['identity', 'two', 'killed', 'people', 'remains', 'unknown', 'source', 'told', 'al', 'jazeera', 'appeared', 'cut', 'several', 'piece', 'hanged', 'httpajeiongzahttpwwwaljazeeracomnews201605syriaarmycommanderposesdeadbodies160521153719429html']",0
"['eastern', 'ghouta', 'still', 'intensified', 'government', 'airstrikes', 'despite', 'one', 'deescalation', 'zone', 'syria']",0
"['heavy', 'fighting', 'taking', 'place', 'northeastern', 'syria', 'turkey', 'step', 'push', 'kurdish', 'force', 'region']",0
"['going', 'division', 'syria', 'obviously', 'powerful', 'party', 'syria', 'russia', 'united', 'state']",0
"['think', 'breaking', 'point', 'secretary', 'mattis', 'who', 'never', 'known', 'quit', 'anything', 'every', 'star', 'shoulder', 'earned', 'blood', 'mud', 'battle', 'taken', 'account', 'former', 'defense', 'secretary', 'william', 'cohen', 'discus', 'james', 'mattis', 'resignation', 'president', 'donald', 'j', 'trump', 'plan', 'withdraw', 'troop', 'syria', 'httpscnnit2bhxgqvhttpswwwcnncom20181220politicsdonaldtrumpjamesmattisoutindexhtmlutmmediumsocialutmsourcefbcnnutmcontent20181221t020715']",0
"['life', 'underneath', 'kremlin', 'bomb', 'via', 'people', 'power']",0
"['pot', 'dealer', 'overdrive', 'lebanon', 'al', 'jazeeras', 'imtiaz', 'tyab', 'report']",0
"['remain', 'convinced', 'lasting', 'defeat', 'isil', 'syria', 'depend', 'part', 'success', 'local', 'motivated', 'capable', 'ground', 'force', 'u', 'defense', 'secretary', 'ash', 'carter', 'said', 'statement', 'friday', 'httpajeio9cgvhttpwwwaljazeeracomnews201510overhaulsyriarebeltrainingprogramme151009133250518html']",0
"['authority', 'syria', 'say', 'forced', 'cut', 'water', 'supply', 'capital', 'rebel', 'reportedly', 'contaminated', 'drinking', 'water', 'diesel']",0
"['several', 'commentator', 'observed', 'spanish', 'antiisil', 'fighter', 'lack', 'military', 'experience', 'make', 'ideological', 'fervour', 'httpajeiowjethttpwwwaljazeeracomindepthopinion201504spanishleftistsjoinfightisil150414115851880html']",0
"['sen', 'chris', 'murphy', 'credit', 'president', 'trump', 'authorizing', 'u', 'raid', 'syria', 'isi', 'leader', 'abu', 'bakr', 'albaghdadi', 'killed', 'â', 'œgood', 'news', 'overall', 'sum', 'action', 'happened', 'syria', 'course', 'last', 'couple', 'week', 'good', 'news', 'united', 'statesâ', 'httpscnnit2jrzsjwhttpswwwcnncompoliticslivenewsabubakralbaghdadiisisintlhnkindexhtmlutmmediumsocialutmsourcefbcnnutmcontent20191027t210643']",0
"['syrian', 'refugee', 'raising', 'bird', 'help', 'forget', 'horror', 'war', 'al', 'jazeeras', 'imtiaz', 'tyab', 'report']",0
"['tenure', 'un', 'human', 'right', 'chief', 'come', 'end', 'zeid', 'raad', 'alhussein', 'tell', 'talk', 'al', 'jazeera', 'job', 'stand', 'right', 'ordinary', 'people', 'defend', 'government']",0
"['u', 'official', 'said', 'turkishbacked', 'syrian', 'rebel', 'kurdish', 'force', 'agreed', 'temporary', 'pause', 'fighting', 'northern', 'syria', 'turkey', 'insisted', 'planned', 'continue', 'military', 'operation', 'region']",0
"['closest', 'isil', 'ever', 'heart', 'damascus']",0
"['building', 'full', 'family', 'httpajeiorq8thttpwwwaljazeeracomnews201607airstrikespoundaleppoeyessyriatalks160726132856836html']",0
"['think', 'staying', 'street', 'safer', 'going', 'school']",0
"['united', 'nation', 'say', 'according', 'record', '40', 'syrian', 'applied', 'asylum', 'south', 'africa', 'war', 'continues', 'unabated', 'syria']",0
"['isil', 'first', 'started', 'taking', 'territory', 'world', 'didnt', 'pay', 'much', 'attention', 'took', 'mosul', 'suddenly', 'eye', 'back', 'iraq', 'since', 'hundred', 'battle', 'gruesome', 'killing', 'shocked', 'world', 'usled', 'campaign', 'air', 'strike', 'interactive', 'map', 'recall', 'key', 'event', 'httpajeiow92xhttptribalycovdky']",0
"['shahin', 'najib', 'al', 'ali', 'justice', 'council', 'member', 'syrian', 'city', 'kobane', 'said', 'civilian', 'travelling', 'tent', 'set', 'along', 'border', 'act', 'human', 'shield', 'turkey', 'force', 'httpsajeiosm3ashttpswwwaljazeeracomnews201910syriankurdsdeterminedresistturkishoperation191011082442285html']",0
"['first', 'time', 'since', 'international', 'coalition', 'began', 'striking', 'isi', 'one', 'pilot', 'shot', 'taken', 'captive', 'islamist', 'extremist', 'group', 'httpcnnit16qplushttpwwwcnncom20141224worldmeastsyriaisisshootsdownwarplaneindexhtmlsrfb122414jordanianpilot1030astorylink']",0
"['many', 'store', 'totally', 'disappeared', 'cant', 'find', 'trace', 'minimarket', 'used', 'buy', 'thing', 'httpajeiob8s5httpwwwaljazeeracomindepthfeatures201610airstrikeshitlargestmarketrebelheldaleppo161012140021035html']",0
"['doctor', 'syria']",0
"['onthisday', 'israel', 'syria', 'agreed', 'ceasefire', 'mediated', 'un', 'ending', 'six', 'day', 'armed', 'conflict', '50', 'year', 'consequence', 'june', '1967', 'arabisraeli', 'war', 'still', 'felt', 'across', 'middle', 'east', 'today', 'httpajeionsjvhttpswwwaljazeeracomprogrammesspecialseries201705warjune1967170529070920911html']",0
"['james', 'mattis', 'say', 'authoritatively', 'syria', 'retained', 'violation', 'united', 'nation', 'security', 'council', 'resolution']",0
"['least', 'nine', 'student', 'killed', 'mortar', 'shell', 'hit', 'girl', 'school', 'syrian', 'northeastern', 'city', 'deir', 'ezzor', 'according', 'state', 'medium', 'monitoring', 'group', 'government', 'blame', 'isil', 'attack', 'httpajeio8w8shttpwwwaljazeeracomnews201512girlskilledsyriaelementaryschoolshelling151222111935134html']",0
"['eight', 'child', 'among', '23', 'killed', 'air', 'raid', 'isilheld', 'village', 'monitor', 'say']",0
"['iranian', 'vice', 'president', 'masoumeh', 'ebtekar', 'tell', 'mehdi', 'hasan', 'people', 'syria', 'right', 'decide', 'via', 'upfront']",0
"['turkish', 'foreign', 'minister', 'mevlut', 'cavusoglu', 'denounced', 'u', 'twofaced', 'said', 'badge', 'unacceptable']",0
"['dont', 'tough', 'guy', 'dont', 'fool', 'day', 'turkey', 'launched', 'offensive', 'syria', 'trump', 'sent', 'threatening', 'letter', 'erdogan', 'httpsajeioc4sck']",0
"['situation', 'living', 'nightmare']",0
"['uk', 'france', 'stunned', 'russia', 'turkey', 'sense', 'opportunity', 'advance', 'agenda', 'trump', 'say', 'isil', 'defeated']",0
"['breaking', 'large', 'crowd', 'protester', 'gather', 'near', 'u', 'embassy', 'baghdad', 'iraq', 'come', 'u', 'conducted', 'air', 'attack', 'iraq', 'syria', 'proiran', 'kataib', 'hezbollah', 'armed', 'group', 'read', 'httpsajeiokdt9whttpswwwaljazeeracomnews20191230aretheusandiranheadingforaconfrontationoniraqisoilfbclidiwar219mofvdhxnsba8mp4s9wzgcu65wtgdrtxnvkkuk4qy6dmqcml4l6q']",0
"['least', '23', 'civilian', 'killed', 'single', 'day', 'titfortat', 'attack', 'government', 'force', 'russia', 'antigovernment', 'fighter', 'syria', 'aleppo', 'according', 'monitoring', 'group']",0
"['got', 'involved', 'hosting', 'deeply', 'moved', 'desperate', 'plight', 'refugee', 'syria', 'well', 'country', 'wanted', 'whatever', 'could', 'help']",0
"['â', 'œi', 'actually', 'thought', 'prankâ', 'rep', 'mike', 'quigley', 'reacts', 'president', 'trumpâ', 'letter', 'turkish', 'president', 'erdogan', 'turkeyâ', 'offensive', 'northern', 'syria', 'â', 'œfor', 'write', 'also', 'say', 'doesnâ', 'affect', 'u', 'ignorance', 'highest', 'levelâ', 'httpscnnit2mqupiphttpswwwcnncom20191016politicstrumpreceptayyiperdoganturkeyletterindexhtmlutmmediumsocialutmsourcefbcnnutmcontent20191017t014248']",0
"['turkey', 'go', 'beyond', 'supporting', 'isi', 'jabhat', 'alnusra', 'terrorist', 'gang', 'launch', 'blatant', 'aggression', 'syrian', 'territory', 'syria', 'state', 'television', 'httpajeioprgqhttptribalvksunzk']",0
"['critic', 'argue', 'striking', 'syria', 'put', 'civilian', 'life', 'risk', 'complicate', 'syrian', 'civil', 'war', 'already', 'killed', 'hundred', 'thousand', 'httpajeiorbx4httpwwwaljazeeracomnews201512ukparliamentvotestrikesisilsyria151202032130733html']",0
"['since', 'abu', 'bakr', 'albaghdadi', 'declared', 'caliph', 'called', 'islamic', 'state', 'one', 'year', 'ago', 'monitor', 'say', 'documented', '3027', 'execution', 'carried', 'isil', 'including', '1787', 'civilian', '74', 'child', 'httpajeiomj8khttpwwwaljazeeracomnews201506thousandsdisplacedbattlesragesyriahasakah150629071640230html']",0
"['emmanuel', 'macron', 'said', 'wanted', 'make', 'position', 'clear', 'meeting', 'vladimir', 'putin', 'versailles']",0
"['turkey', 'defend', 'territorial', 'integrity', 'clear']",0
"['america', 'country', 'outside', 'opposed', 'climate', 'deal']",0
"['syrian', 'people', 'define', 'who', 'going', 'president', 'come', 'go', 'never', 'said', 'single', 'word', 'regarding', 'said', 'assad', 'insisting', 'russian', 'counterpart', 'never', 'raised', 'issue', 'political', 'transition']",0
"['really', 'scared', 'hearing', 'missile', 'shooting', 'bbc', 'newsround', 'speaks', '11yearold', 'manar', 'journey', 'syria', 'uk', 'httpwwwbbccouknewsround34266359']",0
"['fled', 'syria', 'seven', 'year', 'ago', 'refugee', 'call', 'historic', 'london', 'manor', 'home', 'bbcin2cprxgohttpswwwbbccouknewsavuk45751347syrianrefugeewholivesinahistoricmanor']",0
"['teenager', 'living', 'siege', 'syria']",0
"['turkish', 'president', 'say', 'could', 'implement', 'plan', 'within', 'week', 'remove', 'kurdish', 'ypg', 'force', 'syrian', 'border']",0
"['source', 'say', 'uk', 'pm', 'theresa', 'may', 'prepared', 'take', 'action', 'syria', 'without', 'parliament', 'approval']",0
"['turkey', 'president', 'phone', 'russian', 'counterpart', 'fighting', 'syria', 'threatens', 'nearly', 'one', 'million', 'trapped', 'civilian']",0
"['explaining', 'death', 'toll', 'based', 'estimate', 'staffan', 'de', 'mistura', 'said', 'friday', 'official', 'un', 'statistic', '250000', 'figure', 'two', 'year', 'ago', 'said', 'de', 'mistura', 'well', 'two', 'year', 'ago', 'two', 'year', 'ago']",0
"['isil', 'control', 'approximately', '95000sq', 'km', 'land', 'nine', '14', 'province', 'since', 'declared', 'alleged', 'caliphate', 'put', 'control', 'almost', 'half', 'country', 'according', 'syrian', 'observatory', 'human', 'right', 'httpajeio9lhxhttpwwwaljazeeracomnews201505isilexpandssyriaterritorypalmyracapture150521133817603html']",0
"['al', 'jazeera', 'reporter', 'syrian', 'city', 'homs', 'told', 'isil', 'sunday', 'detonated', '30', 'tonne', 'explosive', 'temple', 'largest', 'one', 'significant', 'structure', 'unescolisted', 'city']",0
"['founded', 'year', 'ago', 'school', '350', 'pupil', 'first', 'ninth', 'grade']",0
"['turkish', 'president', 'recep', 'tayyip', 'erdogan', 'denounced', 'comment', 'senior', 'u', 'official', 'urging', 'protection', 'kurdish', 'ally', 'seriously', 'mistaken']",0
"['hundred', 'casualty', 'reported', 'air', 'strike', 'marketplace', 'near', 'damascus', 'syria', 'httpajeiodq5bhttpwwwaljazeeracomnews201508casualtiesairraidssyrianmarket150816122817738html']",0
"['turkey', 'also', 'revealed', 'working', 'government', 'around', 'globe', 'impede', 'wouldbe', 'recruit', 'using', 'turkey', 'transit', 'point', 'adding', '14500', 'people', 'worldwide', 'â', 'flyâ', 'list', 'country', 'httpajeiohxtphttpwwwaljazeeracomnews201505southafricainvestigateisilrecruitment150530143523747html']",0
"['ahmad', 'khalil', 'knew', 'family', 'day', 'syria', 'numbered', 'security', 'force', 'militia', 'cordoned', 'neighbourhood', 'damascus', 'april', '2013', 'say', 'massacre', 'began', 'shortly', 'attack', 'atrocious', 'saw', 'knife', 'cleaver', 'witnessed', 'killing', 'syrian', 'regime', 'militia', 'said', 'khalil', 'thats', 'decided', 'flee', 'syria', 'soon', 'possible', 'mean', 'necessary', 'watch', 'httpajeio6aafhttpwwwaljazeeracomprogrammescompass201507invisiblerailroadsyrianrefugees150731113458865html']",0
"['un', 'secretarygeneral', 'warned', 'syria', 'people', 'feel', 'increasingly', 'abandoned', 'world', 'country', 'crisis', 'enters', 'fifth', 'year', 'called', 'president', 'bashar', 'alassad', 'name', 'take', 'decisive', 'step', 'end', 'conflict', 'government', 'movement', 'aspire', 'legitimacy', 'massacre', 'people', 'ban', 'kimoon', 'said', 'thursday', 'rad', 'httpajeiow56ehttptribalgchxyl2']",0
"['al', 'jazeeras', 'senior', 'political', 'analyst', 'marwan', 'bishara', 'say', 'missile', 'strike', 'u', 'ally', 'solved', 'little', 'since', 'man', 'responsible', 'use', 'chemical', 'weapon', 'syria', 'remains', 'large']",0
"['tracking', 'syria', 'deadly', 'toxic', 'chemical', 'attack', 'hamish', 'de', 'bretton', 'one', 'world', 'leading', 'chemicalweapons', 'expert', 'talk', 'al', 'jazeera', 'factfinding', 'mission', 'track', 'evidence', 'chemicalweapon', 'attack', 'de', 'bretton', 'train', 'doctor', 'inside', 'syria', 'collect', 'sample', 'attack', 'instructs', 'doctor', 'first', 'responder', 'treat', 'chemical', 'casualty', 'advises', 'civilian', 'avoid', 'becoming', 'casualty', 'httpajeiow2rnhttpwwwaljazeeracomnews201504trackingsyriadeadlytoxicchemicalattacks150417065804006html']",0
"['unfolding', 'humanitarian', 'catastrophe', 'idlib', 'fighting', 'approach', 'area', 'packed', 'civilian', 'fleeing', 'govt', 'push']",0
"['turkey', 'summoned', 'u', 'ambassador', 'u', 'state', 'department', 'spokesman', 'said', 'washington', 'regard', 'syria', 'kurdish', 'democratic', 'union', 'party', 'pyd', 'terrorist', 'organisation', 'httpajeiotn3shttpwwwaljazeeracomnews201602turkeywashingtonambassadorsupportsyriankurdspyd160209184552483html']",0
"['still', 'hearing', 'declaration', 'wait', 'action', 'decide', 'syrian', 'president', 'assad', 'say', 'syria', 'waiting', 'u', 'action', 'negotiation', 'u', 'secretary', 'state', 'kerrys', 'remark', 'syrian', 'government', 'included', 'talk', 'reach', 'political', 'transition', 'httpajeiotp4lhttptribalveztoam']",0
"['united', 'nation', 'say', 'area', 'packed', 'civilian', 'hit']",0
"['united', 'nation', 'high', 'commissioner', 'refugee', 'unhcr', 'say', 'registered', 'almost', 'four', 'million', 'syrian', 'refugee', 'spread', 'across', 'region', 'highest', 'number', 'located', 'turkey', 'conflict', 'syria', 'fifth', 'year', '76', 'million', 'people', 'internally', 'displaced', '398', 'million', 'people', 'fled', 'country', 'thousand', 'waiting', 'registered', 'refugee', 'un', 'say', 'httpajeioank8httpwwwaljazeeracomnews201506syrianrefugeesmillionintensefighting150606051731216html']",0
"['decision', 'came', 'amid', 'increasing', 'tension', 'u', 'russia', 'warned', 'would', 'track', 'coalition', 'aircraft', 'syria', 'potential', 'target', 'halted', 'military', 'hotline', 'washington', 'incident']",0
"['kremlin', 'turkey', 'provided', 'russian', 'force', 'target', 'location', 'air', 'strike', 'syria', 'accidentally', 'killed', 'three', 'turkish', 'soldier']",0
"['diplomacy', 'failed', 'people', 'aleppo', 'httpajeioe6xhhttpwwwaljazeeracomnews201610syriawarlausannemeetingfailsbreakdeadlock161015191500469html']",0
"['usbacked', 'syrian', 'democratic', 'force', 'say', 'prominent', 'politician', 'driver', 'member', 'kurdish', 'security', 'force', 'several', 'civilian', 'killed', 'turkishbacked', 'militant', 'syria', 'saturday', 'video', 'circulating', 'online', 'appeared', 'show', 'killing']",0
"['egypt', 'saudi', 'arabia', 'denied', 'report', 'discord', 'among', 'close', 'ally', 'latter', 'support', 'rebel', 'fighting', 'government', 'president', 'bashar', 'alassad', 'syria', 'httpajeiobpp8httpwwwaljazeeracomnews201505egyptsaudiarabiadenysplitsyria150531142518092html']",0
"['u', 'air', 'strike', 'syria', 'oneoff', 'start', 'military', 'action', 'assads', 'regime', 'read', 'httpbbcin2orjcmphttpwwwbbccouknewsworlduscanada39531045ocidsocialflowfacebooknsmchannelsocialnscampaignbbcnewsnssourcefacebook']",0
"['usbacked', 'syrian', 'fighter', 'capture', 'country', 'largest', 'gas', 'field', 'isil']",0
"['people', 'get', 'burning', 'throat', 'eye', 'tear', 'lung', 'fill', 'fluid', 'body', 'simply', 'let', 'bring', 'air', 'httpajeioa6b7httpwwwaljazeeracomnews201702hrwsyriacarriedchemicalattacksaleppo170213194810207html']",0
"['wish', 'new', 'shoe', 'sweet', 'life', 'like', 'child', 'siege', 'outskirt', 'damascus']",0
"['id', 'love', 'go', 'school', 'study', 'school', 'ghalia', 'life', 'refugee', 'camp', 'northern', 'syria', 'learning', 'read', 'write', 'instead', 'chore']",0
"['president', 'donald', 'j', 'trump', 'considering', 'blanket', 'ban', 'refugee', 'four', 'month', 'plan', 'also', 'bar', 'person', 'iraq', 'syria', 'iran', 'sudan', 'libya', 'somalia', 'yemen', 'entering', 'u', '30', 'day']",0
"['isil', 'loss', 'come', 'day', 'several', 'rebel', 'group', 'announced', 'major', 'military', 'operation', 'isil', 'border', 'village', 'httpajeioqdr8httpwwwaljazeeracomnews201508syriarebelsrepelisiladvancesturkeyborder150817171428625html']",0
"['human', 'eastern', 'ghouta', 'would', 'accept', 'packing', 'leaving', 'city', 'handing', 'government', 'even', 'mean', 'killed']",0
"['focus', 'threat', 'historic', 'site', 'given', 'staggering', 'loss', 'life', 'syria']",0
"['unique', 'story', 'ayachis', 'frenchsyrian', 'muslim', 'family', 'trade', 'peaceful', 'life', 'europe', 'revolution', 'syria', 'via', 'witness', 'al', 'jazeera']",0
"['breaking', 'turkey', 'launch', 'longthreatened', 'military', 'operation', 'northeast', 'syria', 'remove', 'kurdishled', 'force', 'border', 'area', 'create', 'safe', 'zone', 'resettle', 'million', 'syrian', 'refugee', 'follow', 'latest', 'update', 'httpsajeio2y5amhttpswwwaljazeeracomnews20191010turkeysyriaborderallthelatestupdates']",0
"['850000', 'civilian', 'trying', 'flee', 'brutal', 'war', 'syria', 'vast', 'majority', 'woman', 'child', 'graphic', 'warning', 'part', 'video', 'may', 'disturbing', 'viewer', 'httpscnnit2huamnqhttpswwwcnncom20180219middleeastsyriaeasternghoutaairstrikesindexhtmlutmmediumsocialutmsourcefbcnnutmcontent20200217t120607']",0
